nameOfCamp,amountReached,goalOfCamp,category,dateCreated,peopleDonated,numberOfDays,locationCity,locationState,socialMediaShares,NumberOfFbComments,NumberOfUpdates,storyText
Wreaths Across America,"$1,760","$1,500",Charity," October 15, 2015",25,11,ZION,IL,173000,16,2,"
                            Carol Gray
                            
                            
                                                           
ZION, IL                                
                        My name is Carol Gray . I am fundraising for the Children's Hospital in Milwaukee This is to honor and support Cory's Project. Please help us put a smile on a child's face. The gifts that will be purchased with your donations will go to the children in the HOT Unit. This is Hematology, Oncology and Transplant Ward. Cory lost his battle to cancer but his spirit will always live on. Please donate if you feel the Lord is urging you. Please feel free to share this. Thank you in advance for your generosity.
                    
+ Read More
Read Latest Update
"
New Zamboni For BGC Berkshires! ,"$1,050","$25,000",Charity," February 3, 2016",15,7,PITTSFIELD,MA,166000,3,1,"
                            Kristine Huggins
                            
                                                            on behalf of Christopher Gary Jacoby
PITTSFIELD, MA                                
The Boys and Girls Club of the Berkshiresneeds your help raising money for a new zamboni for our ice rink.The ice rink, located on our 3rd floor, is used for a number of different activities such as public skating, figure skating, speed skating, hockey, and so much more! The zamboni that we currently have has been in use since 1976, making it 40 years old! Our skaters need a new zamboni they can count on, please help us reach our goal. Our facility on Melville Street is the largest Club in the country, with over 120,000 square feet. With our four basketball courts we offer a house basketball league, a travel basketball league and we host many basketball tournaments. With our 25 yard indoor pool, we are the home facility for the high school swim teams in our area, as well as the home facility of the Boys and Girls Club Swim Team The Gators. Our ice rink is home to the high school hockey league, and is the go to place for public skate on the weekends. Aside from our athletic offerings, we have programs that promote healthy lifestyles, team building and more. We offer a leadership group called Keystone, where high school students volunteer to the club. We have a Smart Girls program, which promotes healthy attitudes and life styles among girls ages 8-16. The third floor of our facility is the vocational floor where members can register for cooking classes, woodworking, or they can learn to sew. Not only are we a walk-in facility, but we also have an after school program and a pre-school program where licensed Early Education & Care teachers are able to provide a safe environment where children can grow and learn. We believe that a good Boys and Girls club provides life-enhancing programs with character development experiences, and faculty that can form caring relationships with our youth. Lastly, we believe that a good club can provide hope and opportunity to each child that walks through our doors. The club serves over 1,000 members of Berkshire County, and your donation will contribute greatly to their future.
                    
+ Read More
Read Latest Update
"
Help Big Brothers Big Sisters LA ,"$1,359",$12.50,Charity," September 19, 2016",16,5,LOS ANGELES,CA,48000,,1,"
                            Sabin Lomac
                            
                            
                                                           
LOS ANGELES, CA                                
Cousins For A Cause was founded in 2014 when Jim and I realized it was essential for us to give back to the community that has been so good to us. We areexclusively partnered with Big Brothers Big Sisters of Los Angeles and our mission is to gain more exposure, donations, and volunteers for this amazing foundation. What do we need: Donations. 100% of your donation to Cousins For A Cause will be given to Big Brothers Big Sisters of Los Angeles. Your money will go towards creating more stories like mine; imagine if someone didnt put that ad in the Pennysaver, how different my life would likely be. If not you, who? If not now, when?Let me start from the beginning where my desire to help others was born...I was raised in a single parent home in Southern Maine. While there was a great deal of love in our home, money was scarce and I lacked a male role model. I was a smart, athletic kid at risk of going down the wrong path. I had a rebellious side, I would act out and charm my way out of sticky situations. This behavior eventually landed me in jail where I was faced with the decision of choosing which path I really wanted to take. Around this time (age 14) I had been matched with a Big Brother from the Big Brothers Big Sisters foundation in Portland Maine. My mother knew I needed guidance and after waiting two years on a waitlist, I was matched. His name was Stephen Lacovara, he was 22, and after reading an ad in the local Pennysaver, he decided to volunteer.  For the first time in my life, I had a man in my life that I could confide in, trust, and ask those tough and embarrassing questions. He came to each of my games, which made me feel so good. We talked about girls, school, the trouble I would get in, my goals, my home life, and soon it felt like he was my actual brother, not someone that was matched to me.Long story short, I was the best man in his wedding, he named his son after me, and today (20+ years later) we are closer than ever. Because of his decision to volunteer, my life was forever changed. While I could never repay him for his love and guidance, I can only pay it forward.Both Jim and I are Big Brothers here in LA and we have tons of our friends involved in the program too. I am now a board member for the LA chapter and in 2016 I was awardedthe National Big Brother of the year. Thank you for your generousity, your willingness to help children in our community makes all the differencein their lives.
                    
+ Read More
Read Latest Update
"
Help Me Interview a WWII Vet Daily,"$3,070",$18.50,Charity," May 26, 2016",45,4,AGOURA HILLS,CA,166000,,,"
                            Rishi Sharma
                            
                            
                                                           
AGOURA HILLS, CA                                
                        Hello!   My name is Rishi Sharma, I am 18 years old and I run 501(c)(3) non-profit organization called Heroes of the Second World War (heroesofthesecondworldwar.org ) .       My biggest heroes are the combat veterans of World War Two and I am on a mission to try and meet and in-depth film interview as many of these men before it is too late so that I can gain their knowledge and wisdom and also an appreciation for how good I have it. These men are my kindred spirits as they are the only people who I truly enjoy talking to and learning from hours on end. I want them to know how grateful I am for they had to endure and I am trying to be an outlet for them to express their recollections and thoughts of their war days in a censor free environment. The interviews are filmed but there is absolutely no commercial aspect this as I give full rights to the veteran and I burn the DVDs for them. I have been trying very hard to do an interview a day and meeting as many as I can too so that I can absorb as much knowledge and wisdom before it is too late. Because they are dying at such a rapid pace, I have decided to defer school completely after my graduation from HS this past June.
                    
+ Read More
"
Consciousness in Action,$310,"$10,000",Charity," August 29, 2016",5,27,BRONX,NY,124000,,1,"
                            Edward-Yemil Rosario
                            
                            
                                                           
BRONX, NY                                
                        Hola Everybody, Here I am back again. As some of you know, I have had a challenging time attempting to secure employment in the nonprofit/ industrial complex for the past year. It seems that I am stuck at a Catch-22 that finds me as too qualified for frontline positions, but not qualified enough for management. At least that's been my perception.I was able to find work for about three months, but I was doing the kind of work I felt was reifying the injustices I am dead set at stopping. The work was soul-sucking and each day I went to work, the more hypocritical I felt doing that work. I tried really hard, but some things I could not do. For example, I refused to act as a correctional officer or ""punisher"" in my dealings with incarcerated people. I knew that I would not last, but I tried really hard under unsupportive and demoralizing conditions to stick it through until I was able to find something else. Unfortunately, for a number of reasons, I was terminated.Recently, some friends suggested that I should explore ways to work for myself and in that way, I could perform the types of actions that more closely look like criminal justice reform/ revolution and that is when it hit meI am looking for funds to help the work I am basically doing for free. Essentially, I want to do the following:1. Concentrate on writing for and upgrading my blog.I feel that true social justice reform is in part a form of intellectual engagement in which we try to change the collective mindset that supports the status quo. What this means for me, is countering the punishment paradigm that is at the heart of our current criminal justice crisis.2. Work at assisting in and becoming part of social justice campaigns.Thinking is a form of action, but critical thinking is a subversive action. Action, especially action seeking to lessen (and in some cases, do away with) our pathological dependence on incarceration, is crucial at this moment of our shared history. I have been a part of groups that have created several social justice campaigns. I would use any funds I can get to help assist in some of the campaigns. The closure of Rikers Island and the Beyond Attica campaign, a campaign seeking the closure of the notorious prison as well as calling for the building of society instead of prisons, come to mind. Addressing the plight of the elderly and bringing attention to the destruction of public education in favor of building prisons is what I am most passionate about.In fact, calling myself the Peoples Scholar/ Activist is not merely an affectation. More than anything else, I would like to be a part of something that is a direct response to the people who are most impacted by social policies. Whenever I write, or whenever I am at a campaign meeting, I am thinking of my people. I am thinking, for example, of that mother of two whose husband is being brutalized at Clinton Correctional Facility. I think of the mother of the adolescent whose son or daughter in isolated confinement.I want to amplify those voices through my writing and actions, but this is often difficult within certain organizations. I am not expecting to raise all the funds through the people, but I hope it can be a beginning. I also hope to go to funders who often are reluctant to fund individuals or revolutionary causes.I am also looking to see if I could offer the means wherein people could donate a small sum on a monthly basis, so that burden will be not as onerous.All I can say is that if you want to donate to a cause that is revolutionary in scope but grounded in practicality that you will consider my idea.More on a project plan, complete with outcomes and goals will be forthcoming on my blog.May this find you happy and in good health ,-- EddiePS: You can sample some of my writing at the following link: https://translucence.wordpress.com/
+ Read More
Read Latest Update
"
PARDONED PETS ANIMAL RESCUE,$630,"$2,285",Charity," February 9, 2016",14,7,ASHLAND,VA,120000,,5,"
                            Kathy Ashworth
                            
                            
                                                           
ASHLAND, VA                                
WE ARE THE VOICE FOR THE VOICELESS.Pardoned Pets Animal Rescue is a small not for profit group of people who rescue the unwanted, abandoned or abused animals in VA and surrounding states. We work daily to aid animals in need, and hope to continue to raise awareness of the plight of abandoned and unwanted.  We are committed to the well being of every animal we rescue.  To achieve this we rely on the hard work of volunteers and support from the community.
                    
+ Read More
Read Latest Update
"
Track Team going to the Jr.Olympics,$100,"$5,000",Charity," July 2, 2016",2,2,THOMASVILLE,GA,158000,,,"
                            TTC SA
                                                            for Thomasville-Thomas County Sports Academy
THOMASVILLE, GA                                
                        The Thomasville-Thomas County Sports Academy would like to congratulate the following three children for qualifying to participate in the AAU Jr. Olympic Games to be held in Houston, TX on July 30th-August 6th. Lauryn Sampson placed 5th in the 8 & under girls 400M dash, Kayin Bryant placed 2nd in the 10 year old boys 200M dash and 4th in the 100M, and Kamerion ""EJ"" Bean placed 6th in the 10 year old boys 200M dash and 5th in the Long Jump. The top 6 qualify for the Jr. Olympics in the running events and the top 5 in the field events. We are extremely proud of these children for the effort they put in and we are looking forward to competing against children from all over the United States. Please assist the organization in making the dream of competing in the Jr. Olympics a reality for these children. Our children are worthy of this opportunity!!! There are a few ways you can give. You can donate online at  www.ttcsa.org or through the Paypal Giving Fund(search The Thomasville-Thomas County Sports Academy), or you can mail a check or money order made payable to TTCSA to P.O. Box 2964 Thomasville, Ga. 31792. We are requesting all donations by July 13, 2016. Thank you in advance for your support,
                    
+ Read More
"
Movin' On Up Fund,"$15,625","$40,000",Charity," January 28, 2016",27,8,SAN FRANCISCO,CA,152000,,,"
                            Bayview Senior Services
                            
                                                            on behalf of Cathy Davis
SAN FRANCISCO, CA                                
          ""Providing relocation assistance to our seniors""Bayview Senior Services is excited to share that we have just a few more weeks left of construction of the long-awaited Dr. George W. Davis Senior Residence!This is a milestone in our community and a tribute to our seniors, and we need your help! In the next couple months (April and May 2016) 120 seniors will have the opportunity to move on up into their own apartments in the new Dr. George W. Davis Senior Residence. We want to bring something special to their move. Heres why. Many of the seniors we serve live on $850/ month and find there is little, if anything left at the end of the month. Most do not have the resources to buy something new. They make do and work with what they have. But a new apartment is a new start. And we want to make sure our seniors have all that they need to make their new apartment home.To accomplish this we have established the Movin on Up Fund. This fund will pay for some of the individual needs of seniors moving into the Dr. George W. Davis Senior Residence. We are partnering with our friends at Ashley Furniture locatedat 707 Bayshore Blvd. to provide quality furniture to make the seniors feel right at home in their new residence!Heres how it will work: Our social workers will meet with each of the seniors to determine their needs. Some may need a new bed, sofa, or a dresser. For those who have been homeless new towels, kitchenware and basic cleaning supplies can also help. Your gifts to the Movin' on Up Fund will make this possible.WATCH NOW:Virtual Tour of Apartment
Your Gift of $1,100 helps purchase: Complete furnishings for one apartment (Bed, sofa, dining table, dining chairs, dresser)Your Gift of $500 helps purchase:One queen bed (mattress, foundation, bed frame)Your Gift of $250 helps purchase (variations of):
Pillows, sheets, blankets and towels, cleaning supplies, kitchenware for one apartmentMoving is one of the top 5 stressors in life! Your gift will help seniors move into their new residence with less stress and more joy.Please join us in making a difference. Donate here on this GoFundMe page: Movin' On Up Fund OR make a check out to BHPMSS (Bayview Hunters Point Multipurpose Senior Services) and send it to: 1250 La Salle Ave, San Francisco,CA 94124.This is an exciting and once in a lifetime opportunity! Thank you for joining with us in showing our seniors they are cared for. They have given so much during their lives, now is our time to give back to them.A BIG thank you!! to our friends at Ashley Furniture located at 707 Bayshore Blvd! SF,CA 94124. Store Manager Mark Thompson went the extra mile to visit the site to take measurements in the apartment to ensure we get the right sized furniture!! THANK YOU Mark! we appreciate you!Thank You to Officer Apodaca and the 16th Annual San Francisco International Airport Charity Golf Tournament Committee for choosing Bayview Senior Services to be a recipient of $8,000 to help seniors purchase household items and necessities for their new home at the brand new Dr. George W. Davis Senior Residence. Share Movin' On Up Fund with your friends on social media! #Movinonupfund #bayviewseniorsvisit us at:  www.bhpmss.org*Note: Bayview Senior Services is a non-profit organization Tax ID: 94-2186268. Bayview Senior Serviceswill issue tax-deductible receipt letters to all donors.
+ Read More
"
FLM DAYCARE & PRESCHOOL RELOCATION,$115,"$25,000",Charity," May 19, 2014",3,28,KATY,TX,32000,,1,"
                            Tamika Roberts Perry
                            
                            
                                                           
KATY, TX                                
                        OnNovember 1, 2016 we will be relocating our daycare and thrift storeinto a brand new building. Our goals are:1) continue to provide quaility affordable care for children with and without special needs.2) provide an all daypreschool program at an affordable rate3) keep our thrift store prices at $1.25 or lessWe are asking you tohelp with meetingthese goals by donating to our relocation project. Note:FLM is a non-profit 501c3 tax exempted public charity.
+ Read More
Read Latest Update
"
The Willys and Betty Peck Bronzes,"$1,590","$70,000",Charity," July 20, 2016",12,2,SARATOGA,CA,56000,,4,"
                            Hugh Roberts
                                                            for SARATOGA HISTORICAL FOUNDATION INC
SARATOGA, CA                                
                        Help honor Willys (editor, town historian, official ""town character"") and Betty Peck (legendary kindergarden teacher and author) by funding life size bronzes sitting on their famous Count Your Blessings bench that will be placed in down town Saratoga. No matter how the day had gone, they would sit on their backyard bench and count their blessing. You may sit next to them when this bench is finished- and count yours.The sculptor is Jerry Smith (ex-mayor, Senator and judge now outstanding scuptor) whose work can be seen at jsscupture.com. Willys passed away in 2013 and Betty is 94. We seek to finish this art project within the year so she may see it.The Saratoga Historical Foundation is the sponsor of this projectand is a tax deductible 501c3. We have over $12,000 and need as much as possible quickly so Jerry can get started.
                    
+ Read More
Read Latest Update
"
VIP Preschool Scholarships,"$1,835","$120,000",Charity," February 24, 2016",15,7,HEMET,CA,135000,,4,"
                            Kendra Votava
                            
                            
                                                           
HEMET, CA                                
                        V.I.P. Tots is a non-profit preschool in Hemet, California that serves toddlers and preschoolers with and without disabilities. V.I.P. Tots is in our 36th year of operation, helping children with behavior challenges as well as a variety of disabilities such as speech, autism, and muscular dystrophy.We are looking to provide preschool scholarships to children that would otherwise not be able to attend a high quality preschool program. High quality preschool educations come at a cost... the average preschool tuition is $8,000-$12,000/year per child, which can be cost prohibitive for families. V.I.P. Tots wants to provide 10-12 additional scholarships to families that are in need this coming school year. Please check out our website at: VIP Tots, Inc.
+ Read More
Read Latest Update
"
818 Ministries Registration Fees,"$1,025","$1,000",Charity," August 6, 2016",9,1,KNOXVILLE,TN,22000,,2,"
                            Rebecca Dotson
                            
                            
                                                           
KNOXVILLE, TN                                
                        Hey Team!After over a year of God continually blessing 818 Ministries, it is time to officially apply to become a 501(c)3 nonprofit. As you know, this process is very time intensive and also very costly.Once this is complete, it will open many fundraising doors and allow us to impact so many more lives by encouraging patients facing serious illnesses. All money from GoFundMe will go directly toward our fees for incorporation and tax exemption filing. Past that, it will go straight into our budget for future supplies to make 818 Ministries happen!Our hope is to atleast have our application completed and sent in by the end of the year (hopefully even quicker than that!).Our prayer is that the Lord provides during this season of growth as we know He is more than capable of and that we will be good stewards as a ministry.We ask that you consider praying about contributing to the future of 818 Ministries financially. We are thankful for your continued prayers and support as we grow!Rebecca DotsonFounder,818 Ministries
                    
+ Read More
Read Latest Update
"
Breezy's Legacy,$100,"$8,000",Charity," May 6, 2015",4,16,LONGWOOD,FL,55000,,10,"
                            Dawn Marie
                            
                            
                                                           
LONGWOOD, FL                                
                        I am a local rehabber/rescuer (I also foster domestic/Exotic pets) located in Seminole county Florida. I am in need of some donations for fosters and neonatal intakes (items are always needed & used on a daily basis) If you are able to donate please leave a comment with your donation and I will message you with delivery/drop off location (All items can also be bought online and shipped to delivery address) I also have PayPal account breezyslegacy@gmail.com and we also have a Amazon wishlist  http://www.amazon.com/registry/wishlist/NJUC21TLKE6M To anyone who makes a cash donation, I can provide proof of purchase with a receipt on what your donation went towards. Would you like to sponsor a specific animal in my care? If anyone has any questions or would like details on sponsoring please feel free to message me. TIA**KMR formula**Esbilac formula**Puppy replacement formula**Fox Valley Day one Formula 20/50**Fox Valley Day One Formula 32/40**Henry's High Protein Blocks**Paper towels**Non latex gloves**Cat litter**Purina One cat food**Purina one kitten food**Puppy food**hamster food**rodent food**Timothy hay**bird food**Wild bird seed**mealworms**Walnuts (with & without shell)**Pecans (with & without shell)**Almonds**Pistachios**Pumpkin Seeds**puppy pads**water bottles (plastic & glass)**food and water dishes (all sizes, deep & shallow)**cages/tanks/terrariums (all sizes)**litter pans/boxes (all sizes)**Cat toys**Friskys canned wet food**fleece blankets**cotton balls**Q-Tips**Kleenex Tissues**Hypoallergenic Unscented Baby Wipes**Dawn Dish Soap **small plush toys (for single babies to cuddle)
                    
+ Read More
Read Latest Update
"
Wilmington Memorial Day Parade,"$1,685","$2,000",Charity," May 6, 2016",12,4,WILMINGTON,DE,133000,,3,"
                            Bruce Schweiger
                            
                            
                                                           
WILMINGTON, DE                                
                        This year marks the 149th consecutiveWilmington DE Memorial Day Observance and Parade always held on May 30th. This tradition began in 1868, when a group of New Castle County citizens formed the Wilmington Memorial Day Committee to honor those who died in the Civil War. Your finicancial support will help defray our parade expenses and be a tribute tomany who have given their life in all of our wars over these 149 years. We feel it is important to pass this tradition on to our young citizens so they are aware of the sacrifices so many of our vetrans have made. The Committee and our Volunteers are thankful for all the past support from our donors and hope that youwill consider helping us to continue our mission.""If other eyes grow dull, other hands slack, and other hearts cold in solemn trust, ours shall keep it well as long as the light and warmth of life remain in us."" John A. Logan, Commander-in-Chief, Grand Army of the Republic General Order #11, May 5, 1868
+ Read More
Read Latest Update
"
HOYH Women's Retreat 2016,$850,"$15,000",Charity," January 13, 2016",9,8,AUSTIN,TX,133000,,4,"
                            Brittany Johansen
                            
                                                            on behalf of Monica Rai Silver
AUSTIN, TX                                
                                                                                                HouseOfYourHeart, or HOYH (hoy-uh) for short, is a non profit, women's restorative organization focused on the healing principles ofConnection,Empowerment, andHope. Through the safety andcommunityof monthly meetings, annual retreats, and intensive programs HOYH emboldens women with the emotionals tools and support to move away from unhealthy patterns of behavior and thought. The event we are seeking funding for isthe microcosm of what we do as an organization - our Annual Retreat held June 2016. All of our primary focus areas - self awareness and discovery, accountability, healing, rejuvenation, restoration, transformation and transcendence - are addressed here. All the ways in which we practice our Heartwork - monthly meetings, online courses, intensive programs, and (coming soon) community based trainings - culminate at our annual retreat where 16 deserving women bravely step into the arena of vulnerability and self love. Various treatments modalities aredeliveredand practiced in order to reach each woman on a deep, soul levelultimatelysupporting the transformation she seeks, the powersheaims to restore, the self-love and worthshehasthe inherent right to feel in her own skin.In order to solidify lodging, prepare materials, secure guest speakers, purchase food, and make travelarrangements, wehopeto meet our goal of raising $15,000 by the end of April 2016. Helping fund this event would mean we get to continue doing what we love. Teaching+Connectingthrough vulnerability and sharing,Empoweringthrough accountability and safety, & instilling Hopeby drawing out the bravery and courage that exists inside every woman. Helping fund retreatwill afford our women, most of whom struggle financially, the chance to attend this life changing event.When yousupporta HOYH woman, yousupporther family, you strengthen her ties to the community, you deepen her ability to connect and empower others, you validate that her journeyisworthwhile, and you embolden her to commit to herown happiness and wellbeing. These (we will call them ""local"" acts of intent and purpose)WILLhave a global impact. Our larger mission is to fundamentally change the way a woman feels aboutherselftherefore fueling her ability tochange the world. We believe that it is better to give others the BEST of you, rather than what is left of you. Retreat serves as the vessel in which our hearts are fueled. Fund these women and see our world ignited.For more on our beautiful organization, please visit ourwebsite.                                                                        
                    
+ Read More
Read Latest Update
"
SAVE WXRJ 94.9 FM Radio Station,"$1,819","$50,000",Charity," May 4, 2016",27,4,BLOOMINGTON,IL,130000,12,2,"
                            Tiffany Lawson-Grant
                            
                                                            on behalf of Black Business Alliance - WXRJ
BLOOMINGTON, IL                                
Hello my name isStanley Fleming and I am the President of the Black Business Alliance, Inc. which owns/manages WXRJ 94.9 FM radio in Bloomington, Illinois.After 9 years of engaging and educating our local community with news, events and business development, your 'Real Radio' station NEEDS YOUR HELP!...WXRJ has operated with an ALL VOLUNTEER STAFF for much of the time we have been broadcasting due to the lack of adequate funds to hire staff. That means that the pleasure we have had in providing you music, news and information has taken a toll on our ability to operate. The week that WXRJ was off the air illustrated the toll our lack of funding has taken...WXRJ NEEDS YOUR HELP!...While shopping recently I met someone who asked how he could help WXRJ...He said he didn't have hundreds of dollars, I asked him if he would give us $5.00 per month. He said yes and that we have never made a request to the community letting them know we would take such a small amount. He said WXRJ should let the community know that we welcome a $5.00 dollar a month donation and how to get the money to the station. WXRJ NEEDS YOUR HELP!...WE are determined to attain new equipment, hire staffing and generate income for radio station to stay on the AIR for our community, our friends and our subscribers. Know that we're in dire need of sustaining our station and whyWXRJ NEEDS YOUR HELP NOW....ANY DONATED AMOUNT WILL HELP...PLEASE SUPPORT WXRJ now!Thank you for your consideration & donation.All the best,Stanley Fleming Sr.
                    
+ Read More
Read Latest Update
"
RFK Everyone's Birthday Party!,"$1,100","$1,000",Charity," March 30, 2016",15,5,BROOMFIELD,CO,130000,,1,"
                            Mary McMahon
                            
                            
                                                           
BROOMFIELD, CO                                
                        Tragically, 26 children died in Colorado in 2011 as a result of abuse or neglect. As of November 2012, there are 58 cases of child abuse and neglect involving 102 kids (slightly more girls than boys) in Boulder County. Royal Family KIDS works with the Colorado Department of Human Services to take these kids to camp and make lasting positive memories.Royal Family KIDS Camp is a one week overnight camp designed for foster children ages 7  11. RFK campers feel loved, safe, special  and this week of positive memories can last a lifetime. These children enjoy just being kids with their summer days filled with fun activities that include; swimming, sports, games, arts and crafts, woodworking, and an Everyones Birthday Party. Everything at Camp teaches kids that they are and can be winners! Life may have taught them that they are unloved and unlucky, but we teach them that they can succeed. The Everyone's Birthday Partyis one great way we show unconditional love and support to these kids. For many of these children, their week at RFK is the first time ever in their lives to feel security, warmth and unconditional love from dedicated adult caregivers. Oftentimes, these children have never had a day all about themselves let alone a day celebrated with cake. Camp provides this event centered on celebrating everyone and making it clear that each child is special, is unique, and is loved.As a volunteer and leader planning this birthday party, I am asking for help to making it a celebration to remember. I want to be able to decorate and plan this event worthy of the great kids attending. I truly believe these children deserve the world and every chance at a lovingly fulfilled life. Please help me make a first step towards showing these children love and support by donating today!All proceeds will go towards paying for the party! I will be gathering decorations, cupcakes in all varying flavors, games, face-painting materials, and so much more. Anything you give is a great help and if you are interested in volunteering for this camp, check out more info here !
                    
+ Read More
Read Latest Update
"
American Warrior Initiative,$730,"$5,000",Charity," September 12, 2016",13,13,GALENA,OH,20000,,,"
                            J.A. Dava
                            
                            
                                                           
GALENA, OH                                
                        MY NAME IS J.A. DAVA AND THIS COMING OCTOBER 9TH, I WILL HAVE THE PRIVILEGE OF RUNNING MY 8TH MARATHON IN BEHALF OF OUR HEROES, OUR VETERANS, UNDER THE FLAG OF AMERICAN WARRIOR INITIATIVE. THIS ORGANIZATION GIVES 100% OF THEIR RAISED FUNDS DIRECTLY TO VETERANS NEEDING OUR HELP, WHETHER IT IS FUNDING THAT THEY NEED TO FIX UP THEIR HOMES, NEEDING TRANSPORTATION, GETTING A SERVICE DOG, PROSTHETICS, WHAT EVER A VETERAN NEEDS, AMERICAN WARRIOR INITIATIVE WOULD LIKE TO HELP THEM ALL...THEY HAVE FOUGHT AND HAVE SACRIFICED THEMSELVES FOR US, LET US NOW HELP THEM IN THEIR TIME OF NEEDS. I AM TRAINING AND RUNNING SO YOU DO NOT HAVE TO...BUT ALL OF IT IS NOT GOING TO MEAN ANYTHING UNLESS YOU COME ALONGSIDE ME AND FINANCIALLY BECOME MY PARTNERS IN MAKING A DIFFERENCE. WILL YOU HELP ME DO THAT? DONATE AS LITTLE OR AS MUCH AS YOU CAN AND I WILL MAKE SURE THAT YOUR PARTNERSHIP GOES TO AN INCREDIBLY DESERVING VETERAN THRU THIS ORGANIZATION THAT IS CO-CHAIRED BY A LADY I ADMIRE, LOUISE THAXTON AND ONE OF OUR GREATEST HEROES, SEAN PARNELL OF THE OUTLAW PLATOON. CAPTAING SEAN AND LOUISE TRAVEL ALL OVER DELIVERING THE MESSAGE TO NOT FORGET OUR HEROES. MY GOAL IS TO RAISE $5000 IN THIS FINAL MONTH! WILL YOU HELP ME? I BECAME A CITIZEN OF THESE UNITED STATES IN 1982 AND CONTINUE TO BE IN AWE OF THIS GREAT COUNTRY OF OURS AND THE OPPORTUNITIES THAT I HAVE HAD...ONLY BECAUSE OF THESE VETERANS ARE WE ABLE TO CONTINUE THIS GREAT PRIVILEGES WE ARE AFFORDED. LET'S NOT EVER FORGET THAT AND FORGET THEM. I AM GRATEFUL THAT YOU HAVE CHOSEN TO SUPPORT ME ON THIS ENDEAVOR, I AM HONORED TO RUN FOR SUCH A GREAT CAUSE! THANK YOU FROM THE BOTTOM OF MY HEART...BE BLESSED ALL AND THANKS FOR BEING A BLESSING!
                    
+ Read More
"
Rising to the Highest Fund,"$1,080","$5,000",Charity," April 22, 2015",15,17,CINCINNATI,OH,48000,1,7,"
                            RaGann Thompson
                            
                            
                                                           
CINCINNATI, OH                                
                        The mission of Rising to the Highest is to serve as an organization for young men and women striving to provide enrichment, develop interpersonal skills, build camaraderie, afford volunteer opportunities, create leaders and push them to strive to reach their own goals and be their personal best everyday. Members will be participating in fundraising efforts throughout the summer, pictures and details will be posted on our FB page. https://www.facebook.com/RisingtotheHighestThe future vision and reason for this gofundme account is to:Garner sponsorship and grants for fundingBecome an official non-profit organizationObtain a facility for the organization and to aid in our growth in the depth of activitiesObtain avehicle to enable any student to participate and assist w/ transportation for activities
                    
+ Read More
Read Latest Update
"
Sharing Our Cherokee Heritage,$510,"$50,000",Charity," February 24, 2016",6,7,GRAY COURT,SC,125000,,3,"
                            Howard Norris
                            
                            
                                                           
GRAY COURT, SC                                
We are the PAIA Lower Eastern Cherokee Nation SC. We are located in Gray Court, SC, in Laurens County. We are the only State Recognized Cherokee Tribe in South Carolina, with a membership of 550. We own approximately six acres of land located at 3688 Warrior Creek Church Road; we named our tribal grounds, Warrior Creek. Our Tribe purchased this property in 2004.  We are the descendents of the Lower Towns of the Cherokee Nation which once occupied seven states of this country. Some of our tribal members can trace their lineage back to Chief Doublehead, Chief Attakullakulla (Little Carpenter), and Chief White Path who were great leaders of the Cherokee Nation in the 18th and 19th centuries. Our people are proficient in Cherokee traditions and crafts. Our people include flute makers and flute players, drums, dancers, craftspeople making jewelry, pipes, baskets, napping arrowpoints, and tools. We enjoy all of the culture our Grandmothers and Grandfathers passed down to us. We are a proud people teaching our youth all that we have been taught.  We are a 501(c)3 organization. We receive no federal or statefunds; we are totally sufficient. We operate a small craft shop selling the handmade crafts of our people. Along with donations from tribal members, this helps to pay the bills and to maintain our tribal grounds.We have several programs going on for our tribal members: Cherokee language, craft-making, and basket weaving. We have a school program where we teach our history and culture to students who are studying Native Americans in their classrooms. We bring the history of the Cherokees to life! The students visit a Living Village to see animal skintanning, pre-Columbus housing, a burn-out canoe, animal trapping, and listen to story telling. We built this program on the state standards for Social Studies on Native Americans. Since our program is an outdoor program, when it rains we must reschedule. We do not have a building large enough to take our program inside. Sometimes the schools can't reschedule; so they must miss the Cherokee experience.  We are asking for funds for a building large enough for up to 400 school children to see and hear our enlightening and interactive program. We have smaller versions of our housing; animal skins; hunting tools; lots of artifacts and craft items; musical instruments; and a movie clip showing our Living Village and grounds. Our story teller can relay her stories inside. It is possible to bring our history and Living Village inside so the students will not be disappointed but totally engaged.  This building would be a 40 ft x 80 ft x 12 ft metal building with bathrooms and kitchens. We can also use this building for our Pow Wow if rain threatens.Our Pow Wow is another opportunity for our people and other Native people to share their culture and heritage withthe public. The current building that we have meetings in and houses our tribal office is in dire need of repair; so we could this new building for those purposes. Down the road we envision holding language classes, basket weaving classes, dance classes in it for our people and the outside community. We are often asked from the public about classes, but we don't have the room to do that.   With your help our people will better be able to serve our school children who are only taught from books. These children will see and hear Cherokees teaching their history and their culture. This program helps to spread our story truthfully from people who have lived the Cherokee Way. Your donation will not only insure the sharing our our heritage and culture, it will bring a better understanding of the real history of a proud people. Our people will be so indebted to you forallowing us to do what we all love; and all the children and the adults we serve will be most appreciative because we will be able to reach more people.As the Cherokee people say ""Wado"" (Thank you)
                    
+ Read More
Read Latest Update
"
